Day,Treatment,Group,VPD,Sugar,Time,a,da,di,Pdi,Pda,gsw
14,1 mM,b,Low VPD,Sucrose,112,12.43955685,391.1401888,264.1876563,25.98212757,38.46755911,0.170563724
14,1 mM,b,Low VPD,Sucrose,113,12.37168725,391.1715437,265.1016066,26.0711281,38.46933843,0.170919786
14,1 mM,b,Low VPD,Sucrose,114,12.31517028,391.1884792,269.0622825,26.46188365,38.47281724,0.176185041
14,1 mM,b,Low VPD,Sucrose,115,12.31712393,391.1888663,266.2464411,26.18449131,38.47218174,0.171848875
14,1 mM,b,Low VPD,Sucrose,116,12.31560179,391.2041566,266.5227486,26.20969942,38.47079999,0.172210704
14,1 mM,b,Low VPD,Sucrose,117,12.29854146,391.2079953,267.0961363,26.26660436,38.47193666,0.172832673
14,1 mM,b,Low VPD,Sucrose,118,12.27346702,391.2283501,267.3603151,26.29222266,38.47340952,0.172851084
14,1 mM,b,Low VPD,Sucrose,119,12.29281579,391.2150598,267.4332971,26.29780066,38.46976338,0.173260069
14,1 mM,b,Low VPD,Sucrose,120,12.17084105,391.2726083,268.8811565,26.43990372,38.47502825,0.173644105
14,1 mM,b,Low VPD,Sucrose,121,12.19500711,391.2673825,269.2387621,26.47401687,38.47298659,0.174566603
14,1 mM,b,Low VPD,Sucrose,122,12.13289108,391.3065115,269.9380591,26.54215003,38.47592359,0.174730593
14,1 mM,b,Low VPD,Sucrose,123,12.08453332,391.3289954,270.063215,26.55431175,38.47792505,0.174192922
14,1 mM,b,Low VPD,Sucrose,124,12.09073607,391.3343503,272.9361517,26.83721972,38.47905775,0.178952759
14,1 mM,b,Low VPD,Sucrose,125,12.08147948,391.3741244,270.9284437,26.64050172,38.48397346,0.175483693
14,1 mM,b,Low VPD,Sucrose,126,11.93009389,391.4235116,270.1371224,26.56198755,38.48781076,0.171902582
14,1 mM,b,Low VPD,Sucrose,127,11.91315287,391.44006,271.1874375,26.66475014,38.48869803,0.173285137
14,1 mM,b,Low VPD,Sucrose,128,11.86944846,391.4781568,271.6224161,26.70711725,38.49186376,0.17325793
14,1 mM,b,Low VPD,Sucrose,129,11.80429444,391.5142536,272.0455308,26.74883732,38.49558215,0.172907293
14,1 mM,b,Low VPD,Sucrose,130,11.74627974,391.5508665,272.2969454,26.77232379,38.4974079,0.172392796
14,1 mM,b,Low VPD,Sucrose,131,11.71100332,391.5920923,272.4305554,26.78606009,38.50232328,0.172008256
14,1 mM,b,Low VPD,Sucrose,132,11.64120928,391.6642214,272.7970143,26.82090625,38.50771385,0.171439009
14,1 mM,b,Low VPD,Sucrose,133,11.59913159,391.6749956,272.7445472,26.81486943,38.50751178,0.170708224
14,1 mM,b,Low VPD,Sucrose,134,11.56634256,391.7264794,272.6902851,26.80953951,38.51258038,0.170056223
14,1 mM,b,Low VPD,Sucrose,135,11.45308633,391.7721569,273.4596557,26.88466124,38.51632773,0.169490442
14,1 mM,b,Low VPD,Sucrose,136,11.49611269,391.7841891,272.4212666,26.78080439,38.51496567,0.168504194
14,1 mM,b,Low VPD,Sucrose,137,11.32752929,391.8425763,273.6180387,26.89956532,38.52229563,0.167738217
14,1 mM,b,Low VPD,Sucrose,138,11.30810876,391.8982538,273.1299049,26.85091152,38.52681506,0.166629319
14,1 mM,b,Low VPD,Sucrose,139,11.17319713,391.9646732,273.0255576,26.84120558,38.53413747,0.16435202
14,1 mM,b,Low VPD,Sucrose,140,11.1540134,392.0029957,272.1359353,26.75273463,38.53644727,0.162642801
14,1 mM,b,Low VPD,Sucrose,141,11.06032763,392.0468022,273.6644401,26.90204116,38.53938498,0.163471093
14,1 mM,b,Low VPD,Sucrose,142,10.96784724,392.0797055,274.0975885,26.94469733,38.54272871,0.162701138
14,1 mM,b,Low VPD,Sucrose,143,10.89788367,392.1468023,274.2543986,26.95905445,38.547812,0.161786726
14,1 mM,b,Low VPD,Sucrose,144,10.80821337,392.2198991,274.520477,26.98368823,38.55282342,0.16072722
14,1 mM,b,Low VPD,Sucrose,145,10.7533895,392.2619636,274.4243241,26.97330592,38.55562724,0.159694996
14,1 mM,b,Low VPD,Sucrose,146,10.76407209,392.3044152,273.4437732,26.87770102,38.56091019,0.158346461
14,1 mM,b,Low VPD,Sucrose,147,10.55166984,392.380125,274.3689738,26.96775539,38.5670839,0.156387176
14,0 mM,a,Low VPD,Sucrose,1,-1.640739766,400.9423555,468.8209951,46.05185312,39.38419708,0.033776548
14,0 mM,a,Low VPD,Sucrose,2,-1.608654027,400.9308393,466.2839595,45.80192418,39.38244825,0.034241335
14,0 mM,a,Low VPD,Sucrose,3,-1.650059211,400.9241619,468.4231769,46.01046977,39.38043619,0.034138994
14,0 mM,a,Low VPD,Sucrose,4,-1.523989992,400.9117425,461.3468906,45.31495996,39.37882736,0.034731767
14,0 mM,a,Low VPD,Sucrose,5,-1.544009157,400.9138393,461.8734273,45.36768902,39.37991084,0.03492586
14,0 mM,a,Low VPD,Sucrose,6,-1.583057071,400.9091619,463.0960765,45.48964932,39.38106607,0.035198084
14,0 mM,a,Low VPD,Sucrose,7,-1.558824784,400.9026458,461.3989811,45.31807922,39.37619848,0.035502543
14,0 mM,a,Low VPD,Sucrose,8,-1.540313783,400.8912909,459.9552506,45.17623196,39.37504339,0.035821235
14,0 mM,a,Low VPD,Sucrose,9,-1.562133424,400.9100329,461.202701,45.29653664,39.37495585,0.035690015
14,0 mM,a,Low VPD,Sucrose,10,-1.549437098,400.8852909,459.7252187,45.15201419,39.37303764,0.036161103
14,0 mM,a,Low VPD,Sucrose,11,-1.512388739,400.8262909,457.6825629,44.95268251,39.36837114,0.036241018
14,0 mM,a,Low VPD,Sucrose,12,0.82631977,399.3409352,347.9354266,34.17369648,39.22266854,0.031557242
14,0 mM,a,Low VPD,Sucrose,13,3.586565977,397.4725793,232.8374049,22.86827167,39.03801852,0.036781806
14,0 mM,a,Low VPD,Sucrose,14,4.360164569,396.9839661,199.2003612,19.56562286,38.99209076,0.036828102
14,0 mM,a,Low VPD,Sucrose,15,4.763895091,396.6875466,187.9149695,18.45611827,38.96077195,0.03801882
14,0 mM,a,Low VPD,Sucrose,16,4.913035111,396.5422884,201.9086485,19.83029064,38.94607234,0.042233289
14,0 mM,a,Low VPD,Sucrose,17,5.166695175,396.3915142,186.2942694,18.29644402,38.93064008,0.04097817
14,0 mM,a,Low VPD,Sucrose,18,5.357578042,396.273998,183.5869656,18.03042516,38.91882325,0.041952219
14,0 mM,a,Low VPD,Sucrose,19,5.613668176,396.1094495,176.108075,17.29591485,38.90267557,0.042430089
14,0 mM,a,Low VPD,Sucrose,20,5.845094657,395.9303203,174.6659567,17.15370575,38.88377758,0.043921971
14,0 mM,a,Low VPD,Sucrose,21,6.109773506,395.7820622,179.4510215,17.62404421,38.87010787,0.047025048
14,0 mM,a,Low VPD,Sucrose,22,6.276184229,395.6146105,171.5484413,16.84780062,38.85337592,0.046559635
14,0 mM,a,Low VPD,Sucrose,23,6.555994425,395.4838685,168.4717244,16.54600266,38.84139705,0.047981049
14,0 mM,a,Low VPD,Sucrose,24,6.798046784,395.2791264,177.4794296,17.42988684,38.81954352,0.051983349
14,0 mM,a,Low VPD,Sucrose,25,6.945570748,395.1726103,170.7436587,16.76767426,38.80744769,0.051467247
14,0 mM,a,Low VPD,Sucrose,26,7.093933671,395.0459973,170.7521514,16.76829052,38.79451004,0.052605199
14,0 mM,a,Low VPD,Sucrose,27,7.336895876,394.9249004,173.9240139,17.07917871,38.78126315,0.055270223
14,0 mM,a,Low VPD,Sucrose,28,7.413115718,394.8225778,175.8218069,17.26472984,38.76939533,0.05638611
14,0 mM,a,Low VPD,Sucrose,29,7.620030558,394.6921261,181.9149894,17.86299558,38.75647482,0.059763102
14,0 mM,a,Low VPD,Sucrose,30,7.714915443,394.613739,177.6307462,17.4419435,38.74796838,0.059274889
14,0 mM,a,Low VPD,Sucrose,31,7.920491033,394.4927712,174.6309028,17.14716172,38.73559166,0.060024677
14,0 mM,a,Low VPD,Sucrose,32,8.080973029,394.4208034,174.0840654,17.09370174,38.72905633,0.061108712
14,0 mM,a,Low VPD,Sucrose,33,8.165104423,394.3501259,176.0863475,17.2906459,38.72286798,0.062364219
14,0 mM,a,Low VPD,Sucrose,34,8.211974571,394.2641259,186.1912712,18.28214134,38.71283777,0.065973951
14,0 mM,a,Low VPD,Sucrose,35,8.426859372,394.1648677,180.1560131,17.68942183,38.70283594,0.065732274
14,0 mM,a,Low VPD,Sucrose,36,8.532611177,394.0830613,185.948882,18.25805474,38.69445209,0.068547001
14,0 mM,a,Low VPD,Sucrose,37,8.660150463,393.9897064,182.5812558,17.92749743,38.68551247,0.068440859
14,0 mM,a,Low VPD,Sucrose,38,8.744706611,393.9360934,182.9681467,17.96495098,38.67909653,0.069265579
14,0 mM,a,Low VPD,Sucrose,39,8.847877292,393.8408676,184.2336455,18.09007675,38.6716091,0.07056586
14,0 mM,a,Low VPD,Sucrose,40,8.879797096,393.7939321,188.7060508,18.52941661,38.66739724,0.07247071
14,0 mM,a,Low VPD,Sucrose,41,9.05728667,393.6808675,194.5719011,19.10536369,38.65622996,0.076289287
14,0 mM,a,Low VPD,Sucrose,42,9.172215167,393.6329642,190.6863226,18.72268938,38.649168,0.075721504
14,0 mM,a,Low VPD,Sucrose,43,9.213744009,393.5442545,196.0876294,19.25240486,38.63922135,0.07831686
14,0 mM,a,Low VPD,Sucrose,44,9.372602759,393.4908674,189.5175851,18.60748756,38.63428513,0.076981506
14,0 mM,a,Low VPD,Sucrose,45,9.417849479,393.4472545,193.4319615,18.99133798,38.62903383,0.078975027
14,0 mM,a,Low VPD,Sucrose,46,9.516180581,393.3602544,194.3114192,19.07841762,38.62197725,0.080213326
14,0 mM,a,Low VPD,Sucrose,47,9.648187594,393.3019318,194.3463084,19.08125702,38.61506457,0.081374068
14,0 mM,a,Low VPD,Sucrose,48,9.707476209,393.2230285,196.1411968,19.25709915,38.60654962,0.082699106
14,0 mM,a,Low VPD,Sucrose,49,9.814753526,393.1923834,196.3001835,19.27280308,38.60373047,0.08370408
14,0 mM,a,Low VPD,Sucrose,50,9.895703643,393.1144478,197.2008081,19.36049567,38.59462159,0.084846767
14,0 mM,a,Low VPD,Sucrose,51,9.932696728,393.0912543,201.3851979,19.77124584,38.59222975,0.087151749
14,0 mM,a,Low VPD,Sucrose,52,9.983887181,393.0311252,206.1919668,20.24243689,38.58495494,0.090051462
14,0 mM,a,Low VPD,Sucrose,53,10.03916462,392.968093,203.9594562,20.02306459,38.57838048,0.089445349
14,0 mM,a,Low VPD,Sucrose,54,10.08973618,392.9203187,204.3967092,20.06536572,38.57248936,0.09014375
14,0 mM,a,Low VPD,Sucrose,55,10.14860133,392.8842219,204.8886463,20.11383102,38.5692765,0.090941615
14,0 mM,a,Low VPD,Sucrose,56,10.15762932,392.8641574,205.9071877,20.21275981,38.56528245,0.091557041
14,0 mM,a,Low VPD,Sucrose,57,10.24104671,392.8364477,207.0118071,20.32084355,38.56189705,0.092912969
14,0 mM,a,Low VPD,Sucrose,58,10.3405727,392.7825122,206.4829892,20.2687803,38.55631149,0.093570168
14,0 mM,a,Low VPD,Sucrose,59,10.42750752,392.718125,207.2447871,20.34394877,38.550728,0.094806138
14,0 mM,a,Low VPD,Sucrose,60,10.5594191,392.6740282,206.4738679,20.26824806,38.54635306,0.095618514
14,0 mM,a,Low VPD,Sucrose,61,10.5604417,392.6217057,211.8198924,20.79269632,38.54059126,0.098682762
14,0 mM,a,Low VPD,Sucrose,62,10.61198338,392.597254,210.4484639,20.65718083,38.5365249,0.098385352
14,0 mM,a,Low VPD,Sucrose,63,10.67127239,392.549125,210.954989,20.70622904,38.53055161,0.099260563
14,0 mM,a,Low VPD,Sucrose,64,10.67084938,392.493125,212.124973,20.82112187,38.52515369,0.099973595
14,0 mM,a,Low VPD,Sucrose,65,10.72164869,392.4633185,212.9225369,20.89911732,38.52169459,0.100945817
14,0 mM,a,Low VPD,Sucrose,66,10.82250628,392.4454152,212.4663182,20.85417361,38.51963404,0.10164422
14,0 mM,a,Low VPD,Sucrose,67,10.77684331,392.4293185,214.6040575,21.06297434,38.51618074,0.102511564
14,0 mM,a,Low VPD,Sucrose,68,10.79514428,392.4077701,215.727153,21.17229203,38.51240695,0.103399191
14,0 mM,a,Low VPD,Sucrose,69,10.90398143,392.3520926,216.4504346,21.24425632,38.5087165,0.104957151
14,0 mM,a,Low VPD,Sucrose,70,10.91827835,392.3372217,216.6719805,21.26469381,38.50489052,0.105242744
14,0 mM,a,Low VPD,Sucrose,71,10.97473106,392.3194797,217.0016485,21.29713566,38.50330742,0.106016114
14,0 mM,a,Low VPD,Sucrose,72,11.01593266,392.2571248,220.5695858,21.64685257,38.49638707,0.108846602
14,0 mM,a,Low VPD,Sucrose,73,10.99923934,392.2603829,220.0725333,21.59651124,38.49392582,0.10834127
14,0 mM,a,Low VPD,Sucrose,74,11.0961379,392.212028,218.0118923,21.39505969,38.49055967,0.107950677
14,0 mM,a,Low VPD,Sucrose,75,11.07617418,392.2245119,219.7777454,21.56830874,38.49170148,0.108924075
14,0 mM,a,Low VPD,Sucrose,76,11.14872369,392.1827054,219.5969099,21.54975723,38.48616128,0.109550579
14,0 mM,a,Low VPD,Sucrose,77,11.14473686,392.1648344,220.9083579,21.67716484,38.48211921,0.110415789
14,0 mM,a,Low VPD,Sucrose,78,11.22646154,392.1549957,220.9015758,21.67629481,38.48079069,0.111235832
14,0 mM,a,Low VPD,Sucrose,79,11.19421127,392.1604796,222.1365782,21.79745285,38.48127865,0.1117728
14,0 mM,a,Low VPD,Sucrose,80,11.17089103,392.117157,223.4886813,21.93033267,38.4773835,0.112525752
14,0 mM,a,Low VPD,Sucrose,81,11.26601047,392.1155118,222.3479655,21.81969919,38.47951789,0.112676597
14,0 mM,a,Low VPD,Sucrose,82,11.30272174,392.1079634,223.0791484,21.89140053,38.47868587,0.113574636
14,0 mM,a,Low VPD,Sucrose,83,11.23072405,392.0922538,224.9507362,22.07579594,38.47841856,0.114205548
14,0 mM,a,Low VPD,Sucrose,84,11.23178932,392.0870602,227.4399744,22.32022519,38.47815891,0.116081889
14,0 mM,a,Low VPD,Sucrose,85,11.31169743,392.0507376,226.0459735,22.18233536,38.47270892,0.115892254
14,0 mM,a,Low VPD,Sucrose,86,11.31819428,392.0669957,226.9882841,22.27504745,38.47472114,0.116656702
14,0 mM,a,Low VPD,Sucrose,87,11.38188868,392.0037376,232.1701811,22.78327474,38.46802725,0.121484109
14,0 mM,a,Low VPD,Sucrose,88,11.2749755,392.0352215,229.8687708,22.55661017,38.46971311,0.11847325
14,0 mM,a,Low VPD,Sucrose,89,11.28851355,392.0315118,229.8375745,22.55408197,38.47025826,0.118590227
14,0 mM,a,Low VPD,Sucrose,90,11.28447895,392.0399635,230.2688544,22.59571305,38.46991179,0.118881124
14,0 mM,a,Low VPD,Sucrose,91,11.38605314,392.024286,229.0040199,22.47176115,38.46865275,0.11897809
14,0 mM,a,Low VPD,Sucrose,92,11.36635293,392.0233182,229.804035,22.54962939,38.46747312,0.119397258
14,0 mM,a,Low VPD,Sucrose,93,11.27274054,392.0458021,231.330441,22.69842741,38.46801632,0.119592492
14,0 mM,a,Low VPD,Sucrose,94,11.34238194,392.0165763,230.6173292,22.62858065,38.46536054,0.119798636
14,0 mM,a,Low VPD,Sucrose,95,11.27199291,392.0298667,232.123397,22.77639617,38.46672791,0.12023833
14,0 mM,a,Low VPD,Sucrose,96,11.32498267,392.0206086,231.3706757,22.70277015,38.46621333,0.120210579
14,0 mM,a,Low VPD,Sucrose,97,11.32913542,392.0506086,231.2987601,22.69537781,38.46858788,0.120172204
14,0 mM,a,Low VPD,Sucrose,98,11.21665988,392.070157,233.3338972,22.89462362,38.46975851,0.120587833
14,0 mM,a,Low VPD,Sucrose,99,11.22486312,392.0787054,233.009625,22.86350928,38.47178038,0.120408639
14,0 mM,a,Low VPD,Sucrose,100,11.21749079,392.0979635,233.2958562,22.89075842,38.47226394,0.120542841
14,0 mM,a,Low VPD,Sucrose,101,11.2061444,392.0835764,233.2312416,22.88392031,38.4700148,0.120384161
14,0 mM,a,Low VPD,Sucrose,102,11.15210802,392.1197054,234.2078796,22.97951225,38.47317003,0.120562495
14,0 mM,a,Low VPD,Sucrose,103,11.23043168,392.1040602,231.5744641,22.7209859,38.47138699,0.119295298
14,100 mM,d,Low VPD,Sucrose,1,-1.747206983,401.0489361,476.5213643,46.7452091,39.34160729,0.032821254
14,100 mM,d,Low VPD,Sucrose,2,-1.811697822,401.0788717,479.1293,47.00028424,39.3439119,0.033019247
14,100 mM,d,Low VPD,Sucrose,3,-1.784447933,401.0862587,480.3853775,47.12503374,39.3459176,0.032050855
14,100 mM,d,Low VPD,Sucrose,4,-1.777407902,401.0861942,481.3472579,47.21928727,39.34582345,0.031576434
14,100 mM,d,Low VPD,Sucrose,5,-1.805323976,401.1118071,483.466318,47.42771659,39.34879515,0.031333792
14,100 mM,d,Low VPD,Sucrose,6,-1.83236984,401.0875491,485.8026247,47.65522657,39.34502831,0.031000226
14,100 mM,d,Low VPD,Sucrose,7,-1.828417123,401.1145813,487.9179874,47.86471309,39.34930633,0.030251717
14,100 mM,d,Low VPD,Sucrose,8,-1.841182141,401.106291,488.520002,47.92397887,39.348664,0.030268062
14,100 mM,d,Low VPD,Sucrose,9,-1.863897015,401.1203878,490.7205407,48.13760809,39.34821232,0.029957709
14,100 mM,d,Low VPD,Sucrose,10,0.623349536,399.498032,352.6643213,34.59466808,39.1888291,0.026722245
14,100 mM,d,Low VPD,Sucrose,11,2.824022665,398.0189021,219.2811363,21.51007577,39.04310643,0.026503055
14,100 mM,d,Low VPD,Sucrose,12,3.177941967,397.7762891,173.2093754,16.99089743,39.01968997,0.023451196
14,100 mM,d,Low VPD,Sucrose,13,3.262832516,397.7044826,214.6975671,21.05972919,39.01091575,0.029873133
14,100 mM,d,Low VPD,Sucrose,14,3.48292607,397.5759342,195.8872853,19.214633,38.9983232,0.028784245
14,100 mM,d,Low VPD,Sucrose,15,3.574945083,397.5249019,189.4293993,18.58087007,38.99267262,0.028590903
14,100 mM,d,Low VPD,Sucrose,16,3.624419625,397.4587083,189.005295,18.53917856,38.98598695,0.028933951
14,100 mM,d,Low VPD,Sucrose,17,3.778941932,397.3724824,179.7930778,17.63544753,38.97726014,0.02884388
14,100 mM,d,Low VPD,Sucrose,18,3.918249807,397.289805,175.6986328,17.23385391,38.96919601,0.029342121
14,100 mM,d,Low VPD,Sucrose,19,4.001425926,397.2122243,175.0263676,17.16790838,38.96157573,0.029882735
14,100 mM,d,Low VPD,Sucrose,20,4.168614186,397.1336436,167.1785012,16.39936038,38.95678985,0.030034251
14,100 mM,d,Low VPD,Sucrose,21,4.169707077,397.0789339,170.6061953,16.73434988,38.94851415,0.03052735
14,100 mM,d,Low VPD,Sucrose,22,4.349344372,396.9964822,164.0969679,16.09631434,38.9414884,0.030927306
14,100 mM,d,Low VPD,Sucrose,23,4.429535069,396.9356757,165.8281103,16.26557572,38.93421493,0.031756133
14,100 mM,d,Low VPD,Sucrose,24,4.487690455,396.8899338,166.3848461,16.31944352,38.92796135,0.03226241
14,100 mM,d,Low VPD,Sucrose,25,4.546051417,396.8204821,166.0383936,16.28511072,38.92030841,0.032643743
14,100 mM,d,Low VPD,Sucrose,26,4.703624947,396.7678046,158.5094844,15.54658043,38.91491169,0.032670908
14,100 mM,d,Low VPD,Sucrose,27,4.698036802,396.7169659,163.3756634,16.02384477,38.90990218,0.033352458
14,100 mM,d,Low VPD,Sucrose,28,4.877038331,396.6222885,160.8118968,15.77330077,38.90285964,0.034248643
14,100 mM,d,Low VPD,Sucrose,29,5.036619363,396.5405465,156.1794707,15.31836533,38.89341494,0.034674483
14,100 mM,d,Low VPD,Sucrose,30,5.107405866,396.49374,155.1300565,15.21524138,38.88832439,0.035010556
14,100 mM,d,Low VPD,Sucrose,31,5.208709708,396.4094819,156.9997351,15.39878218,38.88046856,0.036012246
14,100 mM,d,Low VPD,Sucrose,32,5.369967693,396.3011915,153.1750491,15.02343864,38.86929804,0.036539133
14,100 mM,d,Low VPD,Sucrose,33,5.363691213,396.2689012,163.9279037,16.07746116,38.86463332,0.038273313
14,100 mM,d,Low VPD,Sucrose,34,5.492065219,396.1856431,157.8158225,15.47761378,38.85547261,0.03815692
14,100 mM,d,Low VPD,Sucrose,35,5.643984972,396.1023527,155.1745669,15.21852939,38.84718622,0.038781913
14,100 mM,d,Low VPD,Sucrose,36,5.656031581,396.0545462,162.0506239,15.89299952,38.84276753,0.040072498
14,100 mM,d,Low VPD,Sucrose,37,5.844044826,395.9410623,155.3789147,15.23787552,38.82959686,0.040229779
14,100 mM,d,Low VPD,Sucrose,38,5.884694271,395.9260623,155.2078731,15.22191975,38.83021285,0.040484478
14,100 mM,d,Low VPD,Sucrose,39,5.985011857,395.8453203,155.2948274,15.23026982,38.82184059,0.041208087
14,100 mM,d,Low VPD,Sucrose,40,6.008071326,395.8214816,154.2929781,15.13173835,38.81879243,0.041193005
14,100 mM,d,Low VPD,Sucrose,41,6.051408945,395.8101267,155.3553873,15.23649894,38.81912743,0.04168396
14,100 mM,d,Low VPD,Sucrose,42,6.110708127,395.7501912,155.418886,15.24254091,38.81277646,0.04211781
14,100 mM,d,Low VPD,Sucrose,43,6.236886993,395.7054815,151.8682936,14.89447743,38.80880084,0.04234622
14,100 mM,d,Low VPD,Sucrose,44,6.242114914,395.6583202,154.0085492,15.10405053,38.80332157,0.042784971
14,100 mM,d,Low VPD,Sucrose,45,6.299440778,395.6467718,152.071323,14.91376163,38.80140928,0.042820494
14,100 mM,d,Low VPD,Sucrose,46,6.277834001,395.6511589,153.1027358,15.01477184,38.80147437,0.042863808
14,100 mM,d,Low VPD,Sucrose,47,6.314488931,395.6074815,153.0238902,15.00686921,38.79675078,0.043108599
14,100 mM,d,Low VPD,Sucrose,48,6.336400398,395.5947395,151.8296755,14.88975212,38.79549628,0.043039294
14,100 mM,d,Low VPD,Sucrose,49,6.351237319,395.5925782,154.826296,15.18354975,38.7950868,0.043705189
14,100 mM,d,Low VPD,Sucrose,50,6.377857594,395.5847395,151.0038378,14.80882998,38.79469048,0.04317286
14,100 mM,d,Low VPD,Sucrose,51,6.368416975,395.6060621,151.2689165,14.83535382,38.79816184,0.043154504
14,100 mM,d,Low VPD,Sucrose,52,6.355477927,395.6041911,151.705295,14.87780151,38.79706791,0.043147152
14,100 mM,d,Low VPD,Sucrose,53,6.347197071,395.6037072,156.610009,15.35926247,38.7981663,0.044018497
14,100 mM,d,Low VPD,Sucrose,54,6.305631795,395.6153202,155.3936382,15.23935246,38.79773569,0.043495009
14,100 mM,d,Low VPD,Sucrose,55,6.356440825,395.6114492,151.3985533,14.84805335,38.79865279,0.043097057
14,100 mM,d,Low VPD,Sucrose,56,6.3376876,395.6215459,152.5183559,14.95722802,38.79796394,0.043175397
14,100 mM,d,Low VPD,Sucrose,57,6.385640726,395.609546,148.8537687,14.5974791,38.79580696,0.042830248
14,100 mM,d,Low VPD,Sucrose,58,6.302826959,395.6379653,151.4327248,14.85057919,38.79909669,0.042735478
14,100 mM,d,Low VPD,Sucrose,59,6.349424867,395.6126105,149.9577808,14.70585606,38.79640039,0.042786635
14,100 mM,d,Low VPD,Sucrose,60,6.300048194,395.6403847,150.9886329,14.8070105,38.79928718,0.042634853
14,100 mM,d,Low VPD,Sucrose,61,6.264257202,395.6693202,151.8962209,14.89574415,38.80141931,0.042551867
14,100 mM,d,Low VPD,Sucrose,62,6.249598378,395.6755783,150.0562543,14.71487407,38.80089062,0.042119582
14,100 mM,d,Low VPD,Sucrose,63,6.261591163,395.6942879,149.5276344,14.66270582,38.80185066,0.04210153
14,100 mM,d,Low VPD,Sucrose,64,6.21308289,395.6965137,151.590252,14.86414221,38.79991739,0.042143762
14,100 mM,d,Low VPD,Sucrose,65,6.213157077,395.7281912,148.4973715,14.56184673,38.80562468,0.041588527
